Order_ID,Order_Date,CustomerName,State,City,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-25793,2018-09-24 00:00:00.0000000,Siddharth,Madhya Pradesh,Indore,24,-1,4,Clothing,Skirt,Credit Card
B-25671,2018-05-27 00:00:00.0000000,Mitali,Nagaland,Kohima,832,0,3,Clothing,Trousers,UPI
B-26040,2018-02-26 00:00:00.0000000,Sahil,Punjab,Chandigarh,833,93,3,Clothing,Trousers,UPI
B-26059,2018-03-12 00:00:00.0000000,Rachna,Haryana,Chandigarh,20,6,1,Clothing,T-shirt,COD
B-25725,2018-07-20 00:00:00.0000000,Anisha,Nagaland,Kohima,23,-5,7,Clothing,Hankerchief,Credit Card
B-25855,2018-11-08 00:00:00.0000000,Abhijeet,Madhya Pradesh,Bhopal,550,-242,5,Furniture,Furnishings,UPI
B-25738,2018-08-02 00:00:00.0000000,Ayush,Punjab,Chandigarh,148,-91,2,Electronics,Phones,COD
B-25899,2018-12-08 00:00:00.0000000,Aishwarya,Uttar Pradesh,Prayagraj,846,9,2,Furniture,Chairs,Debit Card
B-25608,2018-04-08 00:00:00.0000000,Aarushi,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,COD
B-25904,2018-12-10 00:00:00.0000000,Swapnil,Delhi,Delhi,871,131,2,Furniture,Bookcases,UPI
B-26056,2018-03-10 00:00:00.0000000,Sonal,Bihar,Patna,19,-18,4,Clothing,Kurti,COD
B-25669,2018-05-25 00:00:00.0000000,Piyali,Sikkim,Gangtok,610,-66,2,Furniture,Tables,COD
B-25638,2018-04-26 00:00:00.0000000,Parth,Maharashtra,Pune,880,97,8,Furniture,Furnishings,Debit Card
B-25953,2018-01-14 00:00:00.0000000,Krutika,Andhra Pradesh,Hyderabad,22,-8,4,Clothing,Hankerchief,Credit Card
B-25841,2018-11-01 00:00:00.0000000,Ashvini,Maharashtra,Mumbai,22,11,2,Clothing,Skirt,Credit Card
B-26071,2018-03-19 00:00:00.0000000,Subhashree,Jammu and Kashmir,Kashmir,21,4,3,Clothing,Hankerchief,Credit Card
B-25793,2018-09-24 00:00:00.0000000,Siddharth,Madhya Pradesh,Indore,18,1,3,Clothing,Hankerchief,COD
B-25813,2018-10-10 00:00:00.0000000,Hrisheekesh,Maharashtra,Mumbai,911,202,7,Furniture,Chairs,COD
B-26010,2018-02-11 00:00:00.0000000,Kartikay,Bihar,Patna,18,2,3,Clothing,Hankerchief,COD
B-25825,2018-10-21 00:00:00.0000000,Kartik,Madhya Pradesh,Indore,911,355,5,Electronics,Phones,Debit Card
B-25630,2018-04-24 00:00:00.0000000,Sahil,Punjab,Chandigarh,143,-129,2,Electronics,Phones,COD
B-25986,2018-01-31 00:00:00.0000000,Shweta,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,COD
B-25650,2018-05-06 00:00:00.0000000,Chirag,Maharashtra,Mumbai,925,-447,5,Electronics,Electronic Games,COD
B-26078,2018-03-22 00:00:00.0000000,Kasheen,West Bengal,Kolkata,17,8,2,Clothing,Skirt,COD
B-25890,2018-12-04 00:00:00.0000000,Divyansha,Maharashtra,Mumbai,465,207,9,Clothing,Saree,COD
B-25691,2018-06-16 00:00:00.0000000,Akancha,Maharashtra,Mumbai,17,-9,3,Clothing,Stole,COD
B-25952,2018-01-13 00:00:00.0000000,Priyanka,Madhya Pradesh,Indore,935,114,4,Electronics,Electronic Games,UPI
B-25651,2018-05-07 00:00:00.0000000,Anurag,Madhya Pradesh,Indore,16,-10,2,Clothing,T-shirt,COD
B-25955,2018-01-16 00:00:00.0000000,Shiva,Maharashtra,Pune,954,95,3,Electronics,Printers,UPI
B-25898,2018-12-07 00:00:00.0000000,Abhishek,Rajasthan,Udaipur,915,-99,3,Furniture,Tables,Debit Card
B-25838,2018-10-29 00:00:00.0000000,Sanjana,Madhya Pradesh,Indore,955,305,3,Electronics,Printers,Debit Card
B-25797,2018-09-30 00:00:00.0000000,Sauptik,Madhya Pradesh,Indore,976,293,4,Electronics,Accessories,COD
B-25738,2018-08-02 00:00:00.0000000,Ayush,Punjab,Chandigarh,1069,0,6,Clothing,Saree,EMI
B-25661,2018-05-17 00:00:00.0000000,Subhashree,Jammu and Kashmir,Kashmir,19,-15,3,Clothing,Hankerchief,Credit Card
B-25997,2018-02-04 00:00:00.0000000,Yogesh,Maharashtra,Pune,16,6,3,Clothing,Hankerchief,COD
B-25667,2018-05-23 00:00:00.0000000,Anjali,Haryana,Chandigarh,1030,206,8,Electronics,Printers,UPI
B-25753,2018-08-17 00:00:00.0000000,Shivam,Uttar Pradesh,Lucknow,620,82,6,Electronics,Accessories,COD
B-25848,2018-11-03 00:00:00.0000000,Rohan,Himachal Pradesh,Simla,16,8,2,Clothing,Hankerchief,COD
B-26097,2018-03-28 00:00:00.0000000,Vini,Karnataka,Bangalore,19,8,2,Clothing,Hankerchief,Credit Card
B-25633,2018-04-26 00:00:00.0000000,Amit,Sikkim,Gangtok,249,-130,4,Electronics,Phones,UPI
B-25807,2018-10-07 00:00:00.0000000,Vipul,Uttar Pradesh,Lucknow,16,6,1,Clothing,Stole,COD
B-25752,2018-08-14 00:00:00.0000000,Vaibhav,Madhya Pradesh,Indore,1361,197,9,Furniture,Bookcases,COD
B-26052,2018-03-08 00:00:00.0000000,Ajay,Karnataka,Bangalore,15,1,1,Clothing,Shirt,COD
B-25610,2018-04-09 00:00:00.0000000,Yogesh,Bihar,Patna,1076,-38,4,Electronics,Printers,COD
B-25888,2018-12-02 00:00:00.0000000,Rohan,Punjab,Amritsar,18,2,3,Clothing,Hankerchief,Credit Card
B-25937,2018-01-05 00:00:00.0000000,Ankit,Haryana,Chandigarh,1101,352,3,Furniture,Bookcases,UPI
B-25828,2018-10-24 00:00:00.0000000,Nikita,Punjab,Chandigarh,15,2,1,Clothing,Leggings,COD
B-26048,2018-03-04 00:00:00.0000000,Parth,Maharashtra,Pune,1104,209,4,Clothing,Trousers,UPI
B-25670,2018-05-25 00:00:00.0000000,Charika,Goa,Goa,14,2,1,Clothing,Hankerchief,COD
B-25757,2018-08-21 00:00:00.0000000,Vishakha,Madhya Pradesh,Indore,14,5,1,Clothing,Hankerchief,COD
B-25751,2018-08-14 00:00:00.0000000,Nishant,Maharashtra,Mumbai,14,-3,2,Clothing,Leggings,COD
B-25687,2018-06-11 00:00:00.0000000,Sanjna,Maharashtra,Mumbai,14,-1,4,Clothing,Kurti,COD
B-25710,2018-07-05 00:00:00.0000000,Megha,Maharashtra,Pune,13,-8,1,Clothing,T-shirt,COD
B-25656,2018-05-11 00:00:00.0000000,Priyanka,Maharashtra,Pune,13,-1,3,Clothing,Hankerchief,COD
B-25601,2018-04-01 00:00:00.0000000,Bharat,Gujarat,Ahmedabad,1275,1148,7,Furniture,Bookcases,EMI
B-26053,2018-03-09 00:00:00.0000000,Kirti,Jammu and Kashmir,Kashmir,17,1,2,Clothing,Skirt,Credit Card
B-26001,2018-02-07 00:00:00.0000000,Patil,Delhi,Delhi,13,0,2,Clothing,Hankerchief,COD
B-25964,2018-01-20 00:00:00.0000000,Oshin,Maharashtra,Pune,1270,546,11,Electronics,Electronic Games,EMI
B-26062,2018-03-15 00:00:00.0000000,Tushina,Goa,Goa,13,-2,1,Clothing,Stole,COD
B-25982,2018-01-29 00:00:00.0000000,Hemangi,Delhi,Delhi,13,3,1,Clothing,Leggings,COD
B-25864,2018-11-15 00:00:00.0000000,Aromal,Maharashtra,Mumbai,17,5,1,Clothing,Hankerchief,UPI
B-25693,2018-06-18 00:00:00.0000000,Parna,Madhya Pradesh,Bhopal,13,-13,2,Clothing,Skirt,COD
B-25802,2018-10-05 00:00:00.0000000,Yash,Maharashtra,Mumbai,13,-9,2,Clothing,Skirt,COD
B-25676,2018-06-01 00:00:00.0000000,Chandni,Rajasthan,Jaipur,1263,-56,5,Clothing,Trousers,EMI
B-25639,2018-04-27 00:00:00.0000000,Lisha,Madhya Pradesh,Bhopal,1629,-153,3,Electronics,Phones,COD
B-25757,2018-08-21 00:00:00.0000000,Vishakha,Madhya Pradesh,Indore,17,7,3,Clothing,Hankerchief,UPI
B-26003,2018-02-08 00:00:00.0000000,Hitesh,Madhya Pradesh,Bhopal,17,2,2,Clothing,Skirt,UPI
B-26055,2018-03-10 00:00:00.0000000,Harivansh,Uttar Pradesh,Mathura,1250,-12,2,Electronics,Printers,EMI
B-25786,2018-09-19 00:00:00.0000000,Madan Mohan,Uttar Pradesh,Mathura,17,-11,3,Clothing,Skirt,UPI
B-25919,2018-12-23 00:00:00.0000000,Neha,Rajasthan,Udaipur,977,-244,7,Electronics,Phones,COD
B-25894,2018-12-04 00:00:00.0000000,Monu,Punjab,Amritsar,1246,62,3,Furniture,Bookcases,EMI
B-25979,2018-01-27 00:00:00.0000000,Shivangi,Madhya Pradesh,Indore,12,1,2,Clothing,Hankerchief,COD
B-25651,2018-05-07 00:00:00.0000000,Anurag,Madhya Pradesh,Indore,11,-4,2,Clothing,Skirt,COD
B-25653,2018-05-08 00:00:00.0000000,Farah,Nagaland,Kohima,1327,318,8,Furniture,Chairs,EMI
B-25855,2018-11-08 00:00:00.0000000,Abhijeet,Madhya Pradesh,Bhopal,1319,567,5,Electronics,Printers,COD
B-25793,2018-09-24 00:00:00.0000000,Siddharth,Madhya Pradesh,Indore,1402,109,11,Clothing,Saree,EMI
B-26073,2018-03-21 00:00:00.0000000,Pournamasi,Madhya Pradesh,Indore,1514,742,4,Electronics,Printers,EMI
B-25881,2018-11-25 00:00:00.0000000,Lalita,Uttar Pradesh,Mathura,1351,111,6,Electronics,Electronic Games,COD
B-25603,2018-04-03 00:00:00.0000000,Jahan,Madhya Pradesh,Bhopal,1355,-60,5,Clothing,Trousers,COD
B-25851,2018-11-06 00:00:00.0000000,Kushal,Nagaland,Kohima,10,2,2,Clothing,Hankerchief,COD
B-25883,2018-11-27 00:00:00.0000000,Saptadeep,Gujarat,Surat,10,-2,2,Clothing,Leggings,COD
B-25768,2018-09-01 00:00:00.0000000,Shreyoshe,Karnataka,Bangalore,1582,-443,6,Clothing,Trousers,EMI
B-25953,2018-01-14 00:00:00.0000000,Krutika,Andhra Pradesh,Hyderabad,1218,352,9,Furniture,Bookcases,EMI
B-25755,2018-08-19 00:00:00.0000000,Shourya,Kerala ,Thiruvananthapuram,321,315,5,Clothing,Saree,UPI
B-26057,2018-03-10 00:00:00.0000000,Sharda,Kerala ,Thiruvananthapuram,736,346,5,Electronics,Printers,COD
B-26055,2018-03-10 00:00:00.0000000,Harivansh,Uttar Pradesh,Mathura,1218,-420,8,Furniture,Bookcases,COD
B-25855,2018-11-08 00:00:00.0000000,Abhijeet,Madhya Pradesh,Bhopal,1027,441,8,Clothing,Saree,COD
B-25989,2018-02-01 00:00:00.0000000,Anjali,Delhi,Delhi,10,5,1,Clothing,Stole,COD
B-26099,2018-03-30 00:00:00.0000000,Bhishm,Maharashtra,Mumbai,2366,552,5,Clothing,Trousers,UPI
B-25652,2018-05-08 00:00:00.0000000,Tushina,Goa,Goa,9,-6,2,Clothing,Hankerchief,COD
B-25723,2018-07-18 00:00:00.0000000,Wale,Maharashtra,Mumbai,16,-12,2,Clothing,Stole,UPI
B-26099,2018-03-30 00:00:00.0000000,Bhishm,Maharashtra,Mumbai,9,3,1,Clothing,Skirt,COD
B-25629,2018-04-24 00:00:00.0000000,Hemant,Kerala ,Thiruvananthapuram,1560,421,3,Clothing,Trousers,COD
B-25877,2018-11-24 00:00:00.0000000,Dashyam,Gujarat,Surat,1137,568,2,Clothing,Trousers,EMI
B-25767,2018-08-31 00:00:00.0000000,Ashmeet,West Bengal,Kolkata,9,-9,2,Clothing,Kurti,COD
B-25735,2018-07-30 00:00:00.0000000,Arindam,Uttar Pradesh,Lucknow,15,-7,1,Clothing,Hankerchief,UPI
B-26097,2018-03-28 00:00:00.0000000,Vini,Karnataka,Bangalore,14,5,1,Clothing,Hankerchief,UPI
B-26070,2018-03-18 00:00:00.0000000,Shruti,Karnataka,Bangalore,14,7,2,Clothing,Hankerchief,UPI
B-25752,2018-08-14 00:00:00.0000000,Vaibhav,Madhya Pradesh,Indore,8,-2,2,Clothing,Hankerchief,COD
B-25656,2018-05-11 00:00:00.0000000,Priyanka,Maharashtra,Pune,1389,680,7,Clothing,Saree,COD
B-25748,2018-08-12 00:00:00.0000000,Nitant,Rajasthan,Jaipur,8,-1,2,Clothing,Leggings,COD
B-25758,2018-08-22 00:00:00.0000000,Shubham,Himachal Pradesh,Simla,8,-2,1,Clothing,Stole,COD
B-25950,2018-01-13 00:00:00.0000000,Shruti,Madhya Pradesh,Indore,13,4,1,Clothing,Leggings,UPI
B-25707,2018-07-01 00:00:00.0000000,Shivani,Maharashtra,Mumbai,8,-6,1,Clothing,Stole,COD
B-25909,2018-12-13 00:00:00.0000000,Sujay,Maharashtra,Pune,12,2,2,Clothing,Skirt,Credit Card
B-25955,2018-01-16 00:00:00.0000000,Shiva,Maharashtra,Pune,1716,309,7,Electronics,Accessories,COD
B-26023,2018-02-19 00:00:00.0000000,Mukesh,Haryana,Chandigarh,1117,447,10,Furniture,Bookcases,EMI
B-25655,2018-05-11 00:00:00.0000000,Nida,Madhya Pradesh,Indore,9,-6,2,Clothing,Skirt,Credit Card
B-25686,2018-06-11 00:00:00.0000000,Pooja,Himachal Pradesh,Simla,332,503,3,Electronics,Printers,COD
B-25655,2018-05-11 00:00:00.0000000,Nida,Madhya Pradesh,Indore,7,-4,3,Clothing,Hankerchief,COD
B-25601,2018-04-01 00:00:00.0000000,Bharat,Gujarat,Ahmedabad,8,-2,3,Clothing,Hankerchief,Credit Card
B-25862,2018-11-15 00:00:00.0000000,Amol,Bihar,Patna,2061,701,5,Furniture,Bookcases,UPI
B-25626,2018-04-23 00:00:00.0000000,Bhishm,Maharashtra,Mumbai,1103,276,3,Furniture,Chairs,EMI
B-25823,2018-10-18 00:00:00.0000000,Rohan,Maharashtra,Mumbai,2103,322,8,Electronics,Electronic Games,UPI
B-25881,2018-11-25 00:00:00.0000000,Lalita,Uttar Pradesh,Mathura,2115,23,5,Furniture,Chairs,COD
B-25910,2018-12-14 00:00:00.0000000,Jay,Delhi,Delhi,850,-289,5,Electronics,Electronic Games,COD
B-25830,2018-10-26 00:00:00.0000000,Aastha,Himachal Pradesh,Simla,1063,64,7,Electronics,Phones,EMI
B-25978,2018-01-27 00:00:00.0000000,Parin,Maharashtra,Mumbai,1063,-175,4,Electronics,Electronic Games,EMI
B-25997,2018-02-04 00:00:00.0000000,Yogesh,Maharashtra,Pune,2292,127,7,Furniture,Bookcases,COD
B-25661,2018-05-17 00:00:00.0000000,Subhashree,Jammu and Kashmir,Kashmir,7,-1,2,Clothing,Hankerchief,Credit Card
B-25969,2018-01-21 00:00:00.0000000,Shreyshi,Gujarat,Surat,2452,191,7,Furniture,Bookcases,UPI
B-25858,2018-11-13 00:00:00.0000000,Uudhav,Maharashtra,Mumbai,2457,665,11,Electronics,Electronic Games,EMI
B-25697,2018-06-22 00:00:00.0000000,Vijay,Jammu and Kashmir,Kashmir,4,-3,1,Clothing,Skirt,Credit Card
B-25798,2018-10-01 00:00:00.0000000,Shishu,Andhra Pradesh,Hyderabad,2830,-1981,13,Furniture,Bookcases,EMI
B-25873,2018-11-23 00:00:00.0000000,Divyeta,Madhya Pradesh,Indore,7,1,1,Clothing,Hankerchief,COD
B-25740,2018-08-03 00:00:00.0000000,Rane,Maharashtra,Mumbai,7,0,2,Clothing,Skirt,COD
B-25700,2018-06-25 00:00:00.0000000,Shubhi,Maharashtra,Mumbai,7,-3,2,Clothing,Hankerchief,COD
B-25757,2018-08-21 00:00:00.0000000,Vishakha,Madhya Pradesh,Indore,3151,-35,7,Clothing,Trousers,EMI
B-25973,2018-01-24 00:00:00.0000000,Madan Mohan,Uttar Pradesh,Mathura,4141,1698,13,Electronics,Printers,COD
B-25698,2018-06-23 00:00:00.0000000,Amisha,Tamil Nadu,Chennai,7,-2,1,Clothing,Hankerchief,COD
B-25993,2018-02-03 00:00:00.0000000,Madhav,Delhi,Delhi,4363,305,5,Furniture,Tables,EMI
